id,uni,item,response
fd6d0,nzxwr,8,5
fd6d0,nzxwr,9,2
2b54b,nzxwr,1,3
2b54b,nzxwr,2,4
2b54b,nzxwr,3,2
2b54b,nzxwr,4,3
2b54b,nzxwr,5,3
2b54b,nzxwr,6,4
2b54b,nzxwr,7,3
2b54b,nzxwr,8,3
2b54b,nzxwr,9,3
81c4b,nzxwr,1,1
81c4b,nzxwr,2,2
81c4b,nzxwr,3,2
81c4b,nzxwr,4,1
81c4b,nzxwr,5,3
81c4b,nzxwr,6,2
81c4b,nzxwr,7,4
81c4b,nzxwr,8,4
81c4b,nzxwr,9,1
189ad,nzxwr,1,1
189ad,nzxwr,2,2
189ad,nzxwr,3,3
189ad,nzxwr,4,9
189ad,nzxwr,5,4
189ad,nzxwr,6,3
189ad,nzxwr,7,2
189ad,nzxwr,8,5
189ad,nzxwr,9,2
82dd8,nzxwr,1,1
82dd8,nzxwr,2,1
82dd8,nzxwr,3,1
82dd8,nzxwr,4,1
82dd8,nzxwr,5,3
82dd8,nzxwr,6,1
82dd8,nzxwr,7,1
82dd8,nzxwr,8,2
82dd8,nzxwr,9,1
f9b13,nzxwr,1,1
f9b13,nzxwr,2,2
f9b13,nzxwr,3,1
f9b13,nzxwr,4,3
f9b13,nzxwr,5,1
f9b13,nzxwr,6,1
f9b13,nzxwr,7,1
f9b13,nzxwr,8,4
f9b13,nzxwr,9,2
35009,nzxwr,1,5
35009,nzxwr,2,9
35009,nzxwr,3,5
35009,nzxwr,4,9
35009,nzxwr,5,4
35009,nzxwr,6,3
35009,nzxwr,7,2
35009,nzxwr,8,4
35009,nzxwr,9,3
8bedc,nzxwr,1,1
8bedc,nzxwr,2,5
8bedc,nzxwr,3,1
8bedc,nzxwr,4,9
8bedc,nzxwr,5,3
8bedc,nzxwr,6,3
8bedc,nzxwr,7,3
8bedc,nzxwr,8,5
8bedc,nzxwr,9,1
edbe6,nzxwr,1,1
edbe6,nzxwr,2,3
edbe6,nzxwr,3,2
edbe6,nzxwr,4,4
edbe6,nzxwr,5,3
edbe6,nzxwr,6,2
edbe6,nzxwr,7,2
edbe6,nzxwr,8,4
edbe6,nzxwr,9,3
a756c,pqcf4,1,1
a756c,pqcf4,2,3
a756c,pqcf4,3,4
a756c,pqcf4,4,4
a756c,pqcf4,5,4
a756c,pqcf4,6,4
a756c,pqcf4,7,2
a756c,pqcf4,8,5
a756c,pqcf4,9,2
52bc6,pqcf4,1,2
52bc6,pqcf4,2,2
52bc6,pqcf4,3,2
52bc6,pqcf4,4,4
52bc6,pqcf4,5,3
52bc6,pqcf4,6,1
52bc6,pqcf4,7,2
52bc6,pqcf4,8,3
52bc6,pqcf4,9,2
04fce,pqcf4,1,3
04fce,pqcf4,2,4
04fce,pqcf4,3,2
04fce,pqcf4,4,2
04fce,pqcf4,5,3
04fce,pqcf4,6,2
04fce,pqcf4,7,1
04fce,pqcf4,8,3
04fce,pqcf4,9,2
b5d01,pqcf4,1,1
b5d01,pqcf4,2,1
b5d01,pqcf4,3,1
b5d01,pqcf4,4,3
b5d01,pqcf4,5,1
b5d01,pqcf4,6,2
b5d01,pqcf4,7,2
b5d01,pqcf4,8,2
b5d01,pqcf4,9,2
688d9,pqcf4,1,2
688d9,pqcf4,2,5
688d9,pqcf4,3,5
688d9,pqcf4,4,5
688d9,pqcf4,5,3
688d9,pqcf4,6,3
688d9,pqcf4,7,4
688d9,pqcf4,8,5
688d9,pqcf4,9,4
b3b51,pqcf4,1,1
b3b51,pqcf4,2,2
b3b51,pqcf4,3,2
b3b51,pqcf4,4,3
b3b51,pqcf4,5,2
b3b51,pqcf4,6,1
b3b51,pqcf4,7,3
b3b51,pqcf4,8,4
b3b51,pqcf4,9,1
f756e,pqcf4,1,1
f756e,pqcf4,2,5
f756e,pqcf4,3,2
f756e,pqcf4,4,5
f756e,pqcf4,5,5
f756e,pqcf4,6,2
f756e,pqcf4,7,1
f756e,pqcf4,8,5
f756e,pqcf4,9,2
64d74,pqcf4,1,3
64d74,pqcf4,2,5
64d74,pqcf4,3,2
64d74,pqcf4,4,5
64d74,pqcf4,5,4
64d74,pqcf4,6,1
64d74,pqcf4,7,3
64d74,pqcf4,8,5
64d74,pqcf4,9,2
13868,pqcf4,1,1
13868,pqcf4,2,5
13868,pqcf4,3,1
13868,pqcf4,4,5
13868,pqcf4,5,4
13868,pqcf4,6,2
13868,pqcf4,7,1
13868,pqcf4,8,5
13868,pqcf4,9,2
afd76,pqcf4,1,2
afd76,pqcf4,2,3
afd76,pqcf4,3,1
afd76,pqcf4,4,3
afd76,pqcf4,5,3
afd76,pqcf4,6,1
afd76,pqcf4,7,1
afd76,pqcf4,8,4
afd76,pqcf4,9,1
5957c,pqcf4,1,2
5957c,pqcf4,2,4
5957c,pqcf4,3,3
5957c,pqcf4,4,5
5957c,pqcf4,5,4
5957c,pqcf4,6,2
5957c,pqcf4,7,2
5957c,pqcf4,8,5
5957c,pqcf4,9,1
93fe7,pqcf4,1,1
93fe7,pqcf4,2,1
93fe7,pqcf4,3,1
93fe7,pqcf4,4,1
93fe7,pqcf4,5,1
93fe7,pqcf4,6,1
93fe7,pqcf4,7,1
93fe7,pqcf4,8,1
93fe7,pqcf4,9,1
c7c29,pqcf4,1,1
c7c29,pqcf4,2,2
c7c29,pqcf4,3,1
c7c29,pqcf4,4,3
c7c29,pqcf4,5,1
c7c29,pqcf4,6,1
c7c29,pqcf4,7,1
c7c29,pqcf4,8,3
c7c29,pqcf4,9,1
53834,pqcf4,1,1
53834,pqcf4,2,2
53834,pqcf4,3,1
53834,pqcf4,4,2
53834,pqcf4,5,2
53834,pqcf4,6,1
53834,pqcf4,7,2
53834,pqcf4,8,2
53834,pqcf4,9,1
252c0,pqcf4,1,2
252c0,pqcf4,2,3
252c0,pqcf4,3,3
252c0,pqcf4,4,3
252c0,pqcf4,5,2
252c0,pqcf4,6,2
252c0,pqcf4,7,2
252c0,pqcf4,8,4
252c0,pqcf4,9,2
478fa,pqcf4,1,2
478fa,pqcf4,2,3
478fa,pqcf4,3,1
478fa,pqcf4,4,4
478fa,pqcf4,5,4
478fa,pqcf4,6,2
478fa,pqcf4,7,2
478fa,pqcf4,8,4
478fa,pqcf4,9,3
e9725,pqcf4,1,2
e9725,pqcf4,2,4
e9725,pqcf4,3,1
e9725,pqcf4,4,4
e9725,pqcf4,5,3
e9725,pqcf4,6,1
e9725,pqcf4,7,1
e9725,pqcf4,8,4
e9725,pqcf4,9,2
0da2d,pqcf4,1,1
0da2d,pqcf4,2,4
0da2d,pqcf4,3,1
0da2d,pqcf4,4,3
0da2d,pqcf4,5,2
0da2d,pqcf4,6,1
0da2d,pqcf4,7,3
0da2d,pqcf4,8,5
0da2d,pqcf4,9,2
898fb,pqcf4,1,1
898fb,pqcf4,2,2
898fb,pqcf4,3,1
898fb,pqcf4,4,2
898fb,pqcf4,5,3
898fb,pqcf4,6,2
898fb,pqcf4,7,3
898fb,pqcf4,8,3
898fb,pqcf4,9,3
051ac,pqcf4,1,1
051ac,pqcf4,2,1
051ac,pqcf4,3,1
051ac,pqcf4,4,1
051ac,pqcf4,5,1
051ac,pqcf4,6,1
051ac,pqcf4,7,1
051ac,pqcf4,8,1
051ac,pqcf4,9,1
8822c,pqcf4,1,1
8822c,pqcf4,2,5
8822c,pqcf4,3,1
8822c,pqcf4,4,5
8822c,pqcf4,5,5
8822c,pqcf4,6,1
8822c,pqcf4,7,3
8822c,pqcf4,8,5
8822c,pqcf4,9,1
5204b,pqcf4,1,2
5204b,pqcf4,2,3
5204b,pqcf4,3,2
5204b,pqcf4,4,4
5204b,pqcf4,5,4
5204b,pqcf4,6,3
5204b,pqcf4,7,2
5204b,pqcf4,8,4
5204b,pqcf4,9,3
39a08,pqcf4,1,2
39a08,pqcf4,2,4
39a08,pqcf4,3,1
39a08,pqcf4,4,2
39a08,pqcf4,5,3
39a08,pqcf4,6,2
39a08,pqcf4,7,2
39a08,pqcf4,8,3
39a08,pqcf4,9,2
d5286,pqcf4,1,1
d5286,pqcf4,2,5
d5286,pqcf4,3,3
d5286,pqcf4,4,5
d5286,pqcf4,5,2
d5286,pqcf4,6,2
d5286,pqcf4,7,2
d5286,pqcf4,8,4
d5286,pqcf4,9,4
f340e,pqcf4,1,1
f340e,pqcf4,2,4
f340e,pqcf4,3,2
f340e,pqcf4,4,4
f340e,pqcf4,5,4
f340e,pqcf4,6,2
f340e,pqcf4,7,3
f340e,pqcf4,8,4
f340e,pqcf4,9,1
8e37f,pqcf4,1,1
8e37f,pqcf4,2,4
8e37f,pqcf4,3,3
8e37f,pqcf4,4,4
8e37f,pqcf4,5,3
8e37f,pqcf4,6,1
8e37f,pqcf4,7,2
8e37f,pqcf4,8,5
8e37f,pqcf4,9,3
e6da7,pqcf4,1,1
e6da7,pqcf4,2,2
e6da7,pqcf4,3,1
e6da7,pqcf4,4,3
e6da7,pqcf4,5,2
e6da7,pqcf4,6,1
e6da7,pqcf4,7,1
e6da7,pqcf4,8,1
e6da7,pqcf4,9,1
5f0b6,pqcf4,1,1
5f0b6,pqcf4,2,4
5f0b6,pqcf4,3,3
5f0b6,pqcf4,4,4
5f0b6,pqcf4,5,4
5f0b6,pqcf4,6,2
5f0b6,pqcf4,7,2
5f0b6,pqcf4,8,5
5f0b6,pqcf4,9,3
286d0,pqcf4,1,1
286d0,pqcf4,2,3
286d0,pqcf4,3,1
286d0,pqcf4,4,4
286d0,pqcf4,5,4
286d0,pqcf4,6,1
286d0,pqcf4,7,1
286d0,pqcf4,8,4
286d0,pqcf4,9,2
973f7,pqcf4,1,1
973f7,pqcf4,2,3
973f7,pqcf4,3,1
973f7,pqcf4,4,4
973f7,pqcf4,5,2
973f7,pqcf4,6,1
973f7,pqcf4,7,1
973f7,pqcf4,8,4
973f7,pqcf4,9,1
7929f,pqcf4,1,3
7929f,pqcf4,2,4
7929f,pqcf4,3,2
7929f,pqcf4,4,4
7929f,pqcf4,5,4
7929f,pqcf4,6,4
7929f,pqcf4,7,5
7929f,pqcf4,8,4
7929f,pqcf4,9,4
8b049,pqcf4,1,1
8b049,pqcf4,2,2
8b049,pqcf4,3,1
8b049,pqcf4,4,2
8b049,pqcf4,5,2
8b049,pqcf4,6,1
8b049,pqcf4,7,1
8b049,pqcf4,8,3
8b049,pqcf4,9,1
53048,pqcf4,1,2
53048,pqcf4,2,4
53048,pqcf4,3,5
53048,pqcf4,4,4
53048,pqcf4,5,3
53048,pqcf4,6,1
53048,pqcf4,7,2
53048,pqcf4,8,4
53048,pqcf4,9,3
e4de0,pqcf4,1,1
e4de0,pqcf4,2,2
e4de0,pqcf4,3,1
e4de0,pqcf4,4,2
e4de0,pqcf4,5,3
e4de0,pqcf4,6,1
e4de0,pqcf4,7,2
e4de0,pqcf4,8,3
e4de0,pqcf4,9,1
fdc29,pqcf4,1,1
fdc29,pqcf4,2,5
fdc29,pqcf4,3,2
fdc29,pqcf4,4,5
fdc29,pqcf4,5,2
fdc29,pqcf4,6,1
fdc29,pqcf4,7,1
fdc29,pqcf4,8,5
fdc29,pqcf4,9,1
cb26c,pqcf4,1,3
cb26c,pqcf4,2,3
cb26c,pqcf4,3,2
cb26c,pqcf4,4,4
cb26c,pqcf4,5,3
cb26c,pqcf4,6,2
cb26c,pqcf4,7,2
cb26c,pqcf4,8,2
cb26c,pqcf4,9,3
ef1d5,pqcf4,1,1
ef1d5,pqcf4,2,4
ef1d5,pqcf4,3,3
ef1d5,pqcf4,4,4
ef1d5,pqcf4,5,5
ef1d5,pqcf4,6,2
ef1d5,pqcf4,7,2
ef1d5,pqcf4,8,4
ef1d5,pqcf4,9,1
2a312,pqcf4,1,1
2a312,pqcf4,2,5
2a312,pqcf4,3,1
2a312,pqcf4,4,2
2a312,pqcf4,5,2
2a312,pqcf4,6,3
2a312,pqcf4,7,4
2a312,pqcf4,8,4
2a312,pqcf4,9,2
64fb6,pqcf4,1,3
64fb6,pqcf4,2,5
64fb6,pqcf4,3,1
64fb6,pqcf4,4,4
64fb6,pqcf4,5,3
64fb6,pqcf4,6,2
64fb6,pqcf4,7,4
64fb6,pqcf4,8,4
64fb6,pqcf4,9,2
853c5,pqcf4,1,1
853c5,pqcf4,2,3
853c5,pqcf4,3,1
853c5,pqcf4,4,4
853c5,pqcf4,5,4
853c5,pqcf4,6,3
853c5,pqcf4,7,3
853c5,pqcf4,8,4
853c5,pqcf4,9,3
aea57,pqcf4,1,1
aea57,pqcf4,2,4
aea57,pqcf4,3,1
aea57,pqcf4,4,4
aea57,pqcf4,5,3
aea57,pqcf4,6,2
aea57,pqcf4,7,1
aea57,pqcf4,8,3
aea57,pqcf4,9,1
21aa6,pqcf4,1,1
21aa6,pqcf4,2,3
21aa6,pqcf4,3,4
21aa6,pqcf4,4,3
21aa6,pqcf4,5,1
21aa6,pqcf4,6,1
21aa6,pqcf4,7,2
21aa6,pqcf4,8,4
21aa6,pqcf4,9,1
9989e,pqcf4,1,1
9989e,pqcf4,2,2
9989e,pqcf4,3,1
9989e,pqcf4,4,3
9989e,pqcf4,5,4
9989e,pqcf4,6,1
9989e,pqcf4,7,1
9989e,pqcf4,8,2
9989e,pqcf4,9,2
e3887,pqcf4,1,1
e3887,pqcf4,2,3
e3887,pqcf4,3,1
e3887,pqcf4,4,3
e3887,pqcf4,5,4
e3887,pqcf4,6,1
e3887,pqcf4,7,1
e3887,pqcf4,8,5
e3887,pqcf4,9,3
d4a08,pqcf4,1,2
d4a08,pqcf4,2,2
d4a08,pqcf4,3,3
d4a08,pqcf4,4,4
d4a08,pqcf4,5,3
d4a08,pqcf4,6,2
d4a08,pqcf4,7,2
d4a08,pqcf4,8,4
d4a08,pqcf4,9,3
adf4e,pqcf4,1,1
adf4e,pqcf4,2,2
adf4e,pqcf4,3,1
adf4e,pqcf4,4,2
adf4e,pqcf4,5,3
adf4e,pqcf4,6,1
adf4e,pqcf4,7,1
adf4e,pqcf4,8,2
adf4e,pqcf4,9,1
c9952,pqcf4,1,1
c9952,pqcf4,2,2
c9952,pqcf4,3,3
c9952,pqcf4,4,3
c9952,pqcf4,5,3
c9952,pqcf4,6,1
c9952,pqcf4,7,3
c9952,pqcf4,8,2
c9952,pqcf4,9,2
16684,pqcf4,1,1
16684,pqcf4,2,4
16684,pqcf4,3,1
16684,pqcf4,4,4
16684,pqcf4,5,3
16684,pqcf4,6,2
16684,pqcf4,7,3
16684,pqcf4,8,5
16684,pqcf4,9,3
de55b,pqcf4,1,2
de55b,pqcf4,2,5
de55b,pqcf4,3,2
de55b,pqcf4,4,5
de55b,pqcf4,5,4
de55b,pqcf4,6,3
de55b,pqcf4,7,3
de55b,pqcf4,8,5
de55b,pqcf4,9,1
35a05,pqcf4,1,1
35a05,pqcf4,2,5
35a05,pqcf4,3,1
35a05,pqcf4,4,5
35a05,pqcf4,5,5
35a05,pqcf4,6,1
35a05,pqcf4,7,1
35a05,pqcf4,8,5
35a05,pqcf4,9,1
dc60f,pqcf4,1,4
dc60f,pqcf4,2,2
dc60f,pqcf4,3,2
dc60f,pqcf4,4,4
dc60f,pqcf4,5,4
dc60f,pqcf4,6,3
dc60f,pqcf4,7,3
dc60f,pqcf4,8,5
dc60f,pqcf4,9,2
46a42,pqcf4,1,1
46a42,pqcf4,2,4
46a42,pqcf4,3,3
46a42,pqcf4,4,4
46a42,pqcf4,5,4
46a42,pqcf4,6,2
46a42,pqcf4,7,2
46a42,pqcf4,8,5
46a42,pqcf4,9,3
ba187,pqcf4,1,1
ba187,pqcf4,2,1
ba187,pqcf4,3,1
ba187,pqcf4,4,2
ba187,pqcf4,5,2
ba187,pqcf4,6,1
ba187,pqcf4,7,1
ba187,pqcf4,8,2
ba187,pqcf4,9,1
015c6,pqcf4,1,1
015c6,pqcf4,2,3
015c6,pqcf4,3,1
015c6,pqcf4,4,4
015c6,pqcf4,5,4
015c6,pqcf4,6,2
015c6,pqcf4,7,1
015c6,pqcf4,8,3
015c6,pqcf4,9,1
331be,pqcf4,1,1
331be,pqcf4,2,4
331be,pqcf4,3,1
331be,pqcf4,4,3
331be,pqcf4,5,4
331be,pqcf4,6,1
331be,pqcf4,7,1
331be,pqcf4,8,4
331be,pqcf4,9,1
6e31c,pqcf4,1,1
6e31c,pqcf4,2,3
6e31c,pqcf4,3,2
6e31c,pqcf4,4,4
6e31c,pqcf4,5,3
6e31c,pqcf4,6,1
6e31c,pqcf4,7,1
6e31c,pqcf4,8,3
6e31c,pqcf4,9,1
0c3f0,pqcf4,1,2
0c3f0,pqcf4,2,4
0c3f0,pqcf4,3,1
0c3f0,pqcf4,4,3
0c3f0,pqcf4,5,4
0c3f0,pqcf4,6,2
0c3f0,pqcf4,7,1
0c3f0,pqcf4,8,3
0c3f0,pqcf4,9,1
59292,pqcf4,1,1
59292,pqcf4,2,5
59292,pqcf4,3,2
59292,pqcf4,4,4
59292,pqcf4,5,5
59292,pqcf4,6,2
59292,pqcf4,7,2
59292,pqcf4,8,5
59292,pqcf4,9,1
82afd,pqcf4,1,1
82afd,pqcf4,2,1
82afd,pqcf4,3,1
82afd,pqcf4,4,1
82afd,pqcf4,5,2
82afd,pqcf4,6,1
82afd,pqcf4,7,1
82afd,pqcf4,8,2
82afd,pqcf4,9,1
bd7ba,pqcf4,1,1
bd7ba,pqcf4,2,1
bd7ba,pqcf4,3,1
bd7ba,pqcf4,4,2
bd7ba,pqcf4,5,2
bd7ba,pqcf4,6,1
bd7ba,pqcf4,7,1
bd7ba,pqcf4,8,3
bd7ba,pqcf4,9,1
5c2ed,pqcf4,1,1
5c2ed,pqcf4,2,2
5c2ed,pqcf4,3,1
5c2ed,pqcf4,4,3
5c2ed,pqcf4,5,4
5c2ed,pqcf4,6,1
5c2ed,pqcf4,7,1
5c2ed,pqcf4,8,2
5c2ed,pqcf4,9,1
08733,pqcf4,1,1
08733,pqcf4,2,1
08733,pqcf4,3,1
08733,pqcf4,4,1
08733,pqcf4,5,1
08733,pqcf4,6,1
08733,pqcf4,7,1
08733,pqcf4,8,1
08733,pqcf4,9,1
981a8,pqcf4,1,1
981a8,pqcf4,2,4
981a8,pqcf4,3,3
981a8,pqcf4,4,5
981a8,pqcf4,5,5
981a8,pqcf4,6,3
981a8,pqcf4,7,3
981a8,pqcf4,8,5
981a8,pqcf4,9,5
b4bad,pqcf4,1,1
b4bad,pqcf4,2,2
b4bad,pqcf4,3,1
b4bad,pqcf4,4,2
b4bad,pqcf4,5,3
b4bad,pqcf4,6,2
b4bad,pqcf4,7,2
b4bad,pqcf4,8,3
b4bad,pqcf4,9,2
e4ebf,pqcf4,1,1
e4ebf,pqcf4,2,5
e4ebf,pqcf4,3,3
e4ebf,pqcf4,4,5
e4ebf,pqcf4,5,3
e4ebf,pqcf4,6,2
e4ebf,pqcf4,7,2
e4ebf,pqcf4,8,5
e4ebf,pqcf4,9,1
20504,pqcf4,1,1
20504,pqcf4,2,2
20504,pqcf4,3,1
20504,pqcf4,4,3
20504,pqcf4,5,4
20504,pqcf4,6,1
20504,pqcf4,7,2
20504,pqcf4,8,3
20504,pqcf4,9,2
e2abe,pqcf4,1,1
e2abe,pqcf4,2,5
e2abe,pqcf4,3,1
e2abe,pqcf4,4,2
e2abe,pqcf4,5,2
e2abe,pqcf4,6,1
e2abe,pqcf4,7,1
e2abe,pqcf4,8,5
e2abe,pqcf4,9,1
3fcb3,pqcf4,1,1
3fcb3,pqcf4,2,3
3fcb3,pqcf4,3,1
3fcb3,pqcf4,4,3
3fcb3,pqcf4,5,2
3fcb3,pqcf4,6,1
3fcb3,pqcf4,7,1
3fcb3,pqcf4,8,3
3fcb3,pqcf4,9,2
81ecf,pqcf4,1,2
81ecf,pqcf4,2,5
81ecf,pqcf4,3,4
81ecf,pqcf4,4,5
81ecf,pqcf4,5,4
81ecf,pqcf4,6,3
81ecf,pqcf4,7,3
81ecf,pqcf4,8,3
81ecf,pqcf4,9,4
80b18,pqcf4,1,2
80b18,pqcf4,2,3
80b18,pqcf4,3,2
80b18,pqcf4,4,1
80b18,pqcf4,5,3
80b18,pqcf4,6,2
80b18,pqcf4,7,1
80b18,pqcf4,8,2
80b18,pqcf4,9,1
1dc89,pqcf4,1,3
1dc89,pqcf4,2,4
1dc89,pqcf4,3,4
1dc89,pqcf4,4,5
1dc89,pqcf4,5,4
1dc89,pqcf4,6,3
1dc89,pqcf4,7,3
1dc89,pqcf4,8,5
1dc89,pqcf4,9,2
01307,pqcf4,1,1
01307,pqcf4,2,1
01307,pqcf4,3,2
01307,pqcf4,4,3
01307,pqcf4,5,3
01307,pqcf4,6,3
01307,pqcf4,7,3
01307,pqcf4,8,2
01307,pqcf4,9,1
1bc74,pqcf4,1,1
1bc74,pqcf4,2,5
1bc74,pqcf4,3,3
1bc74,pqcf4,4,5
1bc74,pqcf4,5,4
1bc74,pqcf4,6,2
1bc74,pqcf4,7,1
1bc74,pqcf4,8,5
1bc74,pqcf4,9,4
5fc3e,pqcf4,1,1
5fc3e,pqcf4,2,4
5fc3e,pqcf4,3,1
5fc3e,pqcf4,4,5
5fc3e,pqcf4,5,3
5fc3e,pqcf4,6,1
5fc3e,pqcf4,7,1
5fc3e,pqcf4,8,3
5fc3e,pqcf4,9,1
dcf67,t5y2h,1,2
dcf67,t5y2h,2,3
dcf67,t5y2h,3,4
dcf67,t5y2h,4,4
dcf67,t5y2h,5,3
dcf67,t5y2h,6,2
dcf67,t5y2h,7,3
dcf67,t5y2h,8,4
dcf67,t5y2h,9,5
6ffe8,t5y2h,1,2
6ffe8,t5y2h,2,4
6ffe8,t5y2h,3,1
6ffe8,t5y2h,4,4
6ffe8,t5y2h,5,2
6ffe8,t5y2h,6,1
6ffe8,t5y2h,7,1
6ffe8,t5y2h,8,5
6ffe8,t5y2h,9,1
b3e63,t5y2h,1,2
b3e63,t5y2h,2,4
b3e63,t5y2h,3,3
b3e63,t5y2h,4,5
b3e63,t5y2h,5,5
b3e63,t5y2h,6,1
b3e63,t5y2h,7,2
b3e63,t5y2h,8,5
b3e63,t5y2h,9,3
60b01,t5y2h,1,3
60b01,t5y2h,2,5
60b01,t5y2h,3,3
60b01,t5y2h,4,5
60b01,t5y2h,5,3
60b01,t5y2h,6,2
60b01,t5y2h,7,2
60b01,t5y2h,8,4
60b01,t5y2h,9,3
119cd,t5y2h,1,2
119cd,t5y2h,2,3
119cd,t5y2h,3,1
119cd,t5y2h,4,4
119cd,t5y2h,5,4
119cd,t5y2h,6,3
119cd,t5y2h,7,2
119cd,t5y2h,8,2
119cd,t5y2h,9,2
cbb9c,t5y2h,1,5
cbb9c,t5y2h,2,5
cbb9c,t5y2h,3,5
cbb9c,t5y2h,4,5
cbb9c,t5y2h,5,4
cbb9c,t5y2h,6,1
cbb9c,t5y2h,7,3
cbb9c,t5y2h,8,5
cbb9c,t5y2h,9,2
ffae4,t5y2h,1,1
ffae4,t5y2h,2,4
ffae4,t5y2h,3,3
ffae4,t5y2h,4,4
ffae4,t5y2h,5,3
ffae4,t5y2h,6,3
ffae4,t5y2h,7,3
ffae4,t5y2h,8,4
ffae4,t5y2h,9,3
dc8d7,t5y2h,1,3
dc8d7,t5y2h,2,4
dc8d7,t5y2h,3,1
dc8d7,t5y2h,4,5
dc8d7,t5y2h,5,3
dc8d7,t5y2h,6,2
dc8d7,t5y2h,7,2
dc8d7,t5y2h,8,4
dc8d7,t5y2h,9,3
6bc81,t5y2h,1,1
6bc81,t5y2h,2,1
6bc81,t5y2h,3,1
6bc81,t5y2h,4,2
6bc81,t5y2h,5,1
6bc81,t5y2h,6,1
6bc81,t5y2h,7,1
6bc81,t5y2h,8,3
6bc81,t5y2h,9,1
5445d,t5y2h,1,3
5445d,t5y2h,2,3
5445d,t5y2h,3,3
5445d,t5y2h,4,4
5445d,t5y2h,5,2
5445d,t5y2h,6,4
5445d,t5y2h,7,3
5445d,t5y2h,8,5
5445d,t5y2h,9,1
a7993,t5y2h,1,3
a7993,t5y2h,2,2
a7993,t5y2h,3,1
a7993,t5y2h,4,3
a7993,t5y2h,5,3
a7993,t5y2h,6,1
a7993,t5y2h,7,1
a7993,t5y2h,8,4
a7993,t5y2h,9,2
57d5e,t5y2h,1,4
57d5e,t5y2h,2,3
57d5e,t5y2h,3,2
57d5e,t5y2h,4,5
57d5e,t5y2h,5,5
57d5e,t5y2h,6,2
57d5e,t5y2h,7,2
57d5e,t5y2h,8,4
57d5e,t5y2h,9,1
ca88b,t5y2h,1,1
ca88b,t5y2h,2,1
ca88b,t5y2h,3,1
ca88b,t5y2h,4,2
ca88b,t5y2h,5,2
ca88b,t5y2h,6,2
ca88b,t5y2h,7,2
ca88b,t5y2h,8,2
ca88b,t5y2h,9,2
5fdf9,t5y2h,1,1
5fdf9,t5y2h,2,1
5fdf9,t5y2h,3,1
5fdf9,t5y2h,4,1
5fdf9,t5y2h,5,1
5fdf9,t5y2h,6,1
5fdf9,t5y2h,7,1
5fdf9,t5y2h,8,3
5fdf9,t5y2h,9,1
d3496,t5y2h,1,1
d3496,t5y2h,2,3
d3496,t5y2h,3,1
d3496,t5y2h,4,3
d3496,t5y2h,5,2
d3496,t5y2h,6,1
d3496,t5y2h,7,2
d3496,t5y2h,8,4
d3496,t5y2h,9,1
e3f63,t5y2h,1,3
e3f63,t5y2h,2,3
e3f63,t5y2h,3,2
e3f63,t5y2h,4,4
e3f63,t5y2h,5,3
e3f63,t5y2h,6,4
e3f63,t5y2h,7,3
e3f63,t5y2h,8,2
e3f63,t5y2h,9,3
bed6b,t5y2h,1,1
bed6b,t5y2h,2,1
bed6b,t5y2h,3,2
bed6b,t5y2h,4,1
bed6b,t5y2h,5,1
bed6b,t5y2h,6,1
bed6b,t5y2h,7,1
bed6b,t5y2h,8,1
bed6b,t5y2h,9,1
d6ebb,t5y2h,1,1
d6ebb,t5y2h,2,1
d6ebb,t5y2h,3,1
d6ebb,t5y2h,4,3
d6ebb,t5y2h,5,3
d6ebb,t5y2h,6,3
d6ebb,t5y2h,7,1
d6ebb,t5y2h,8,4
d6ebb,t5y2h,9,2
08e07,t5y2h,1,1
08e07,t5y2h,2,3
08e07,t5y2h,3,1
08e07,t5y2h,4,3
08e07,t5y2h,5,2
08e07,t5y2h,6,1
08e07,t5y2h,7,1
08e07,t5y2h,8,4
08e07,t5y2h,9,1
d9fb9,t5y2h,1,3
d9fb9,t5y2h,2,4
d9fb9,t5y2h,3,2
d9fb9,t5y2h,4,5
d9fb9,t5y2h,5,3
d9fb9,t5y2h,6,1
d9fb9,t5y2h,7,1
d9fb9,t5y2h,8,4
d9fb9,t5y2h,9,3
aba7e,t5y2h,1,1
aba7e,t5y2h,2,3
aba7e,t5y2h,3,1
aba7e,t5y2h,4,4
aba7e,t5y2h,5,5
aba7e,t5y2h,6,1
aba7e,t5y2h,7,1
aba7e,t5y2h,8,5
aba7e,t5y2h,9,3
27eff,t5y2h,1,1
27eff,t5y2h,2,3
27eff,t5y2h,3,1
27eff,t5y2h,4,3
27eff,t5y2h,5,3
27eff,t5y2h,6,1
27eff,t5y2h,7,1
27eff,t5y2h,8,5
27eff,t5y2h,9,1
ae545,t5y2h,1,1
ae545,t5y2h,2,2
ae545,t5y2h,3,1
ae545,t5y2h,4,2
ae545,t5y2h,5,3
ae545,t5y2h,6,2
ae545,t5y2h,7,1
ae545,t5y2h,8,3
ae545,t5y2h,9,1
95305,t5y2h,1,1
95305,t5y2h,2,1
95305,t5y2h,3,1
95305,t5y2h,4,1
95305,t5y2h,5,1
95305,t5y2h,6,1
95305,t5y2h,7,1
95305,t5y2h,8,1
95305,t5y2h,9,1
0ee2c,t5y2h,1,2
0ee2c,t5y2h,2,3
0ee2c,t5y2h,3,2
0ee2c,t5y2h,4,2
0ee2c,t5y2h,5,3
0ee2c,t5y2h,6,1
0ee2c,t5y2h,7,2
